5.380000000000000000e+02,1.100000000000000000e+01,4.933713311776612431e-01
5.400000000000000000e+02,1.100000000000000000e+01,4.926396959892164196e-01
5.420000000000000000e+02,1.100000000000000000e+01,4.919114617942359491e-01
5.440000000000000000e+02,1.100000000000000000e+01,4.911866019421038954e-01
5.460000000000000000e+02,1.100000000000000000e+01,4.904650900749566445e-01
5.480000000000000000e+02,1.100000000000000000e+01,4.897469001235597030e-01
5.500000000000000000e+02,1.100000000000000000e+01,4.890320063032607134e-01
5.520000000000000000e+02,1.100000000000000000e+01,4.883203831100130232e-01
5.540000000000000000e+02,1.100000000000000000e+01,4.876120053164595403e-01
5.560000000000000000e+02,1.100000000000000000e+01,4.869068479680928041e-01
5.580000000000000000e+02,1.100000000000000000e+01,4.862048863794686260e-01
5.600000000000000000e+02,1.100000000000000000e+01,4.855060961304931699e-01
5.620000000000000000e+02,1.100000000000000000e+01,4.848104530627678765e-01
5.640000000000000000e+02,1.100000000000000000e+01,4.841179332759931730e-01
5.660000000000000000e+02,1.100000000000000000e+01,4.834285131244371314e-01
5.680000000000000000e+02,1.200000000000000000e+01,5.164602784438743210e-01
5.700000000000000000e+02,1.200000000000000000e+01,5.157491759644985407e-01
5.720000000000000000e+02,1.200000000000000000e+01,5.150411486951104179e-01
5.740000000000000000e+02,1.200000000000000000e+01,5.143361742254677349e-01
5.760000000000000000e+02,1.200000000000000000e+01,5.136342303739303006e-01
5.780000000000000000e+02,1.200000000000000000e+01,5.129352951844752262e-01
5.800000000000000000e+02,1.200000000000000000e+01,5.122393469237697117e-01
5.820000000000000000e+02,1.200000000000000000e+01,5.115463640782816901e-01
5.840000000000000000e+02,1.200000000000000000e+01,5.108563253514417646e-01
5.860000000000000000e+02,1.200000000000000000e+01,5.101692096608445581e-01
5.880000000000000000e+02,1.200000000000000000e+01,5.094849961354964707e-01
5.900000000000000000e+02,1.200000000000000000e+01,5.088036641131066240e-01
5.920000000000000000e+02,1.200000000000000000e+01,5.081251931374166642e-01
5.940000000000000000e+02,1.200000000000000000e+01,5.074495629555754173e-01
5.960000000000000000e+02,1.200000000000000000e+01,5.067767535155545122e-01
5.980000000000000000e+02,1.200000000000000000e+01,5.061067449635958670e-01
6.000000000000000000e+02,1.200000000000000000e+01,5.054395176417111335e-01
6.020000000000000000e+02,1.200000000000000000e+01,5.047750520852098965e-01
6.040000000000000000e+02,1.200000000000000000e+01,5.041133290202659545e-01
6.060000000000000000e+02,1.200000000000000000e+01,5.034543293615264536e-01
6.080000000000000000e+02,1.200000000000000000e+01,5.027980342097521094e-01
6.100000000000000000e+02,1.200000000000000000e+01,5.021444248494959517e-01
6.120000000000000000e+02,1.200000000000000000e+01,5.014934827468163769e-01
6.140000000000000000e+02,1.200000000000000000e+01,5.008451895470218407e-01
6.160000000000000000e+02,1.200000000000000000e+01,5.001995270724558518e-01
6.180000000000000000e+02,1.200000000000000000e+01,4.995564773203080011e-01
6.200000000000000000e+02,1.200000000000000000e+01,4.989160224604649585e-01
6.220000000000000000e+02,1.200000000000000000e+01,4.982781448333849506e-01
6.240000000000000000e+02,1.200000000000000000e+01,4.976428269480127620e-01
6.260000000000000000e+02,1.200000000000000000e+01,4.970100514797202162e-01
6.280000000000000000e+02,1.200000000000000000e+01,4.963798012682776872e-01
6.300000000000000000e+02,1.200000000000000000e+01,4.957520593158565858e-01
6.320000000000000000e+02,1.200000000000000000e+01,4.951268087850624333e-01
6.340000000000000000e+02,1.200000000000000000e+01,4.945040329969934700e-01
6.360000000000000000e+02,1.200000000000000000e+01,4.938837154293321818e-01
6.380000000000000000e+02,1.200000000000000000e+01,4.932658397144591422e-01
6.400000000000000000e+02,1.200000000000000000e+01,4.926503896376021596e-01
6.420000000000000000e+02,1.200000000000000000e+01,4.920373491350017447e-01
6.440000000000000000e+02,1.200000000000000000e+01,4.914267022921138817e-01
6.460000000000000000e+02,1.200000000000000000e+01,4.908184333418321721e-01
6.480000000000000000e+02,1.200000000000000000e+01,4.902125266627380129e-01
6.500000000000000000e+02,1.200000000000000000e+01,4.896089667773754206e-01
6.520000000000000000e+02,1.200000000000000000e+01,4.890077383505498920e-01
6.540000000000000000e+02,1.200000000000000000e+01,4.884088261876549653e-01
6.560000000000000000e+02,1.200000000000000000e+01,4.878122152330189865e-01
6.580000000000000000e+02,1.200000000000000000e+01,4.872178905682742478e-01
6.600000000000000000e+02,1.200000000000000000e+01,4.866258374107559903e-01
6.620000000000000000e+02,1.200000000000000000e+01,4.860360411119170054e-01
6.640000000000000000e+02,1.200000000000000000e+01,4.854484871557699366e-01
6.660000000000000000e+02,1.200000000000000000e+01,4.848631611573482880e-01
6.680000000000000000e+02,1.300000000000000000e+01,5.152873499032257776e-01
6.700000000000000000e+02,1.300000000000000000e+01,5.146848164001667225e-01
6.720000000000000000e+02,1.300000000000000000e+01,5.140844977065981425e-01
6.740000000000000000e+02,1.300000000000000000e+01,5.134863800939909462e-01
6.760000000000000000e+02,1.300000000000000000e+01,5.128904499530080319e-01
6.780000000000000000e+02,1.300000000000000000e+01,5.122966937921857866e-01
6.800000000000000000e+02,1.300000000000000000e+01,5.117050982366261325e-01
6.820000000000000000e+02,1.300000000000000000e+01,5.111156500267090008e-01
6.840000000000000000e+02,1.300000000000000000e+01,5.105283360168231255e-01
6.860000000000000000e+02,1.300000000000000000e+01,5.099431431741114906e-01
6.880000000000000000e+02,1.300000000000000000e+01,5.093600585772334322e-01
6.900000000000000000e+02,1.300000000000000000e+01,5.087790694151458348e-01
6.920000000000000000e+02,1.300000000000000000e+01,5.082001629858992064e-01
6.940000000000000000e+02,1.300000000000000000e+01,5.076233266954479628e-01
6.960000000000000000e+02,1.300000000000000000e+01,5.070485480564773662e-01
6.980000000000000000e+02,1.300000000000000000e+01,5.064758146872465616e-01
